visit_id,branch_id,customer_id,lead_id,visit_time
698,200,60,,2021-06-10 06:51:27
699,100,15,,2021-06-10 08:52:28
700,300,15,,2021-06-10 12:57:12
701,300,,16,2021-06-10 15:32:32
702,300,33,,2021-06-10 19:21:18
703,200,42,,2021-06-10 19:43:30
704,300,114,,2021-06-10 22:49:27
705,300,,52,2021-06-11 05:39:43
706,100,58,,2021-06-11 14:09:21
707,100,,14,2021-06-11 14:14:18
708,200,129,,2021-06-11 14:35:32
709,100,84,,2021-06-11 20:02:21
710,200,68,,2021-06-12 02:13:04
711,100,58,,2021-06-12 17:10:52
712,200,97,,2021-06-13 01:07:07
713,100,,69,2021-06-13 01:46:43
714,300,85,,2021-06-13 04:01:54
715,200,,37,2021-06-13 04:08:56
716,200,73,,2021-06-13 04:57:47
717,200,107,,2021-06-13 06:46:46
718,100,101,,2021-06-13 09:55:58
719,100,64,,2021-06-13 16:57:36
720,300,28,,2021-06-13 18:12:12
721,100,,73,2021-06-14 14:48:43
722,100,,53,2021-06-14 18:07:06
723,200,,39,2021-06-14 21:02:39
724,100,36,,2021-06-14 22:14:57
725,300,88,,2021-06-14 23:20:45
726,300,,44,2021-06-15 11:11:23
727,300,61,,2021-06-15 22:07:54
728,200,68,,2021-06-16 17:11:59
729,100,42,,2021-06-16 18:40:59
730,100,,15,2021-06-16 19:47:59
731,100,76,,2021-06-16 20:29:45
732,200,90,,2021-06-16 23:19:05
733,100,53,,2021-06-17 05:06:56
734,300,,47,2021-06-17 05:38:52
735,200,6,,2021-06-17 08:16:06
736,300,143,,2021-06-17 08:20:17
737,300,68,,2021-06-17 11:12:40
738,100,83,,2021-06-17 15:49:32
739,100,87,,2021-06-17 16:06:09
740,300,96,,2021-06-18 05:36:17
741,300,1,,2021-06-18 08:52:04
742,300,86,,2021-06-18 11:10:38
743,300,,25,2021-06-18 12:16:12
744,100,,59,2021-06-18 12:45:31
745,300,,71,2021-06-18 16:05:49
746,300,126,,2021-06-18 18:22:49
747,100,95,,2021-06-18 20:26:06
748,200,,77,2021-06-18 20:41:26
749,200,86,,2021-06-19 12:33:51
750,200,,33,2021-06-19 15:42:42
751,200,84,,2021-06-19 16:24:17
752,300,39,,2021-06-19 18:53:01
753,200,62,,2021-06-20 06:18:14
754,200,,66,2021-06-20 06:57:01
755,100,142,,2021-06-20 14:37:33
756,100,21,,2021-06-20 14:54:58
757,300,,60,2021-06-20 15:28:35
758,100,77,,2021-06-20 18:40:57
759,300,145,,2021-06-20 20:53:36
760,200,134,,2021-06-21 04:10:38
761,300,,2,2021-06-21 09:39:53
762,200,,20,2021-06-21 10:14:16
763,300,37,,2021-06-21 12:59:52
764,300,147,,2021-06-21 20:10:15
765,200,,22,2021-06-21 20:48:28
766,200,34,,2021-06-22 01:29:48
767,100,,10,2021-06-22 03:57:58
768,100,65,,2021-06-22 06:30:37
769,200,89,,2021-06-22 18:01:33
770,300,37,,2021-06-22 21:23:13
771,200,18,,2021-06-23 00:16:27
772,200,42,,2021-06-23 00:31:02
773,100,31,,2021-06-23 01:53:04
774,300,28,,2021-06-23 04:31:37
775,200,68,,2021-06-23 07:41:58
776,100,39,,2021-06-23 14:39:17
777,300,105,,2021-06-23 16:13:45
778,300,,45,2021-06-23 20:23:40
779,100,,79,2021-06-24 00:59:11
780,100,,77,2021-06-24 01:57:47
781,100,41,,2021-06-24 03:36:00
782,100,21,,2021-06-24 04:30:15
783,100,62,,2021-06-24 09:53:12
784,200,24,,2021-06-24 09:56:00
785,200,97,,2021-06-24 11:12:11
786,300,,75,2021-06-24 12:09:17
787,200,,20,2021-06-24 13:01:25
788,200,12,,2021-06-24 13:08:55
789,300,,67,2021-06-24 14:21:47
790,100,17,,2021-06-24 15:07:15
791,200,,38,2021-06-25 04:08:38
792,300,41,,2021-06-25 05:22:29
793,300,22,,2021-06-25 12:41:30
794,100,128,,2021-06-25 13:42:41
795,200,134,,2021-06-25 22:50:08
796,300,93,,2021-06-26 00:01:31
797,300,106,,2021-06-26 09:08:32
798,300,104,,2021-06-26 19:48:29
799,100,109,,2021-06-26 23:46:27
800,100,103,,2021-06-27 03:32:28
801,100,,84,2021-06-27 04:33:37
802,300,54,,2021-06-27 08:26:03
803,300,78,,2021-06-27 09:53:20
804,200,27,,2021-06-27 10:26:03
805,100,52,,2021-06-27 12:30:24
806,300,,77,2021-06-27 13:32:26
807,100,,78,2021-06-27 15:00:19
808,200,132,,2021-06-27 21:09:21
809,200,81,,2021-06-28 00:30:43
810,200,107,,2021-06-28 06:36:49
811,300,,73,2021-06-28 13:27:01
812,300,108,,2021-06-28 14:46:09
813,300,,60,2021-06-28 21:49:08
814,100,69,,2021-06-29 05:36:10
815,100,51,,2021-06-29 09:23:43
816,200,120,,2021-06-29 11:38:06
817,200,91,,2021-06-29 16:04:18
818,300,,27,2021-06-29 20:19:25
819,200,,40,2021-06-30 01:09:24
820,300,53,,2021-06-30 03:32:22
821,100,103,,2021-06-30 07:46:12
822,200,,44,2021-06-30 10:15:11
823,300,,2,2021-06-30 16:32:26
824,300,112,,2021-06-30 20:19:15
825,300,,66,2021-07-01 08:31:22
826,200,75,,2021-07-01 09:07:10
827,100,2,,2021-07-01 11:23:20
828,100,114,,2021-07-01 16:43:22
829,300,141,,2021-07-01 17:46:04
830,200,,24,2021-07-02 00:57:26
831,300,,74,2021-07-02 09:30:39
832,300,131,,2021-07-02 17:01:46
833,200,134,,2021-07-03 01:26:04
834,300,,7,2021-07-03 03:01:12
835,300,120,,2021-07-03 05:21:24
836,100,33,,2021-07-03 18:40:29
837,100,30,,2021-07-03 22:28:27
838,200,,72,2021-07-03 23:37:07
839,200,,23,2021-07-04 06:08:04
840,100,,85,2021-07-04 08:11:34
841,300,42,,2021-07-04 18:24:21
842,300,145,,2021-07-04 19:28:23
843,200,,22,2021-07-04 20:29:41
844,300,28,,2021-07-04 22:39:58
845,200,20,,2021-07-05 03:29:09
846,300,104,,2021-07-05 03:42:25
847,100,99,,2021-07-05 11:04:14
848,200,,69,2021-07-05 16:38:38
849,300,,82,2021-07-05 18:43:15
850,100,168,,2021-07-05 19:35:15
851,100,62,,2021-07-06 00:34:09
852,100,,10,2021-07-06 06:33:35
853,200,21,,2021-07-06 10:02:52
854,300,,13,2021-07-06 15:10:08
855,200,106,,2021-07-06 17:26:47
856,100,167,,2021-07-06 18:18:31
857,100,,25,2021-07-07 05:27:24
858,300,88,,2021-07-07 11:48:41
859,300,62,,2021-07-07 15:29:51
860,100,160,,2021-07-07 16:41:59
861,200,130,,2021-07-07 21:03:41
862,300,165,,2021-07-07 21:08:35
863,200,,25,2021-07-07 22:16:07
864,300,,29,2021-07-08 08:43:13
865,200,166,,2021-07-08 20:37:04
866,200,19,,2021-07-09 00:50:36
867,300,51,,2021-07-09 01:35:05
868,100,136,,2021-07-09 05:18:12
869,200,126,,2021-07-09 07:06:24
870,100,,89,2021-07-09 12:45:37
871,300,177,,2021-07-09 17:54:10
872,300,106,,2021-07-09 18:47:18
873,200,162,,2021-07-09 23:23:28
874,100,142,,2021-07-10 10:09:24
875,100,154,,2021-07-10 13:19:27
876,300,114,,2021-07-10 23:24:32
877,300,,15,2021-07-11 01:05:51
878,300,120,,2021-07-11 02:28:57
879,100,,41,2021-07-11 07:29:29
880,100,68,,2021-07-11 07:47:24
881,300,106,,2021-07-11 12:13:07
882,300,,72,2021-07-11 15:01:36
883,100,139,,2021-07-11 16:05:50
884,100,,54,2021-07-11 18:16:07
885,300,12,,2021-07-11 21:03:13
886,200,7,,2021-07-11 23:39:40
887,300,76,,2021-07-12 08:43:44
888,300,53,,2021-07-12 08:55:32
889,300,106,,2021-07-12 12:51:56
890,200,106,,2021-07-12 18:14:44
891,100,,59,2021-07-13 03:21:35
892,100,,85,2021-07-13 04:11:28
893,100,87,,2021-07-13 06:35:53
894,300,51,,2021-07-13 06:56:59
895,200,131,,2021-07-13 10:48:43
896,300,38,,2021-07-13 12:45:19
897,100,64,,2021-07-13 16:52:40
898,300,,90,2021-07-14 01:56:41
899,100,,99,2021-07-14 03:22:19
900,300,88,,2021-07-14 07:45:35
901,100,103,,2021-07-15 05:12:26
902,300,26,,2021-07-15 06:27:05
903,300,150,,2021-07-15 08:14:50
904,200,20,,2021-07-15 14:22:47
905,100,23,,2021-07-16 03:01:32
906,300,109,,2021-07-16 07:08:45
907,200,,96,2021-07-16 11:50:32
908,200,112,,2021-07-16 13:33:47
909,200,53,,2021-07-16 19:33:06
910,100,77,,2021-07-16 20:33:59
911,300,100,,2021-07-16 20:43:37
912,100,,12,2021-07-17 01:56:32
913,300,20,,2021-07-17 04:34:05
914,100,,18,2021-07-17 05:17:08
915,100,177,,2021-07-17 08:27:24
916,200,106,,2021-07-17 17:01:01
917,300,26,,2021-07-17 19:30:53
918,100,75,,2021-07-18 02:26:18
919,200,,70,2021-07-18 02:40:09
920,200,6,,2021-07-18 12:49:30
921,200,,99,2021-07-18 15:51:16
922,300,13,,2021-07-18 18:39:43
923,300,,22,2021-07-18 20:08:56
924,200,,99,2021-07-19 01:14:32
925,300,136,,2021-07-19 01:22:52
926,100,,39,2021-07-19 05:10:26
927,300,,47,2021-07-19 06:30:42
928,100,107,,2021-07-19 07:09:06
929,200,80,,2021-07-19 22:28:58
930,200,75,,2021-07-19 23:34:53
931,100,184,,2021-07-20 10:20:43
932,100,,74,2021-07-20 10:47:15
933,300,143,,2021-07-20 12:17:46
934,200,,73,2021-07-20 20:16:13
935,200,,67,2021-07-21 00:44:34
936,200,86,,2021-07-21 01:57:02
937,100,,77,2021-07-21 06:13:54
938,300,,12,2021-07-21 08:03:09
939,300,125,,2021-07-21 16:04:41
940,200,,23,2021-07-21 23:33:32
941,300,,62,2021-07-22 02:37:43
942,200,29,,2021-07-22 04:31:09
943,100,,104,2021-07-22 05:47:05
944,100,,61,2021-07-22 06:31:06
945,100,143,,2021-07-22 11:57:23
946,300,47,,2021-07-22 14:47:29
947,300,46,,2021-07-22 15:30:09
948,200,156,,2021-07-22 20:05:34
949,100,,30,2021-07-22 21:27:57
950,300,161,,2021-07-23 02:57:24
951,300,185,,2021-07-23 09:20:13
952,100,76,,2021-07-23 11:41:25
953,200,,43,2021-07-23 19:49:58
954,300,62,,2021-07-24 00:06:38
955,100,,74,2021-07-24 02:43:59
956,200,171,,2021-07-24 07:07:56
957,300,69,,2021-07-24 08:40:19
958,300,99,,2021-07-24 15:39:35
959,100,148,,2021-07-24 21:34:33
960,300,175,,2021-07-24 21:38:43
961,300,,27,2021-07-25 00:09:18
962,200,117,,2021-07-25 01:46:33
963,300,,47,2021-07-25 02:04:47
964,100,,78,2021-07-25 03:02:13
965,200,153,,2021-07-25 05:21:04
966,200,61,,2021-07-25 08:39:27
967,300,120,,2021-07-25 10:15:03
968,200,5,,2021-07-25 11:38:16
969,200,92,,2021-07-25 14:35:25
970,300,63,,2021-07-25 21:36:50
971,200,1,,2021-07-26 07:58:42
972,300,3,,2021-07-26 09:40:08
973,100,158,,2021-07-26 11:05:59
974,100,,69,2021-07-26 18:18:33
975,200,,22,2021-07-27 00:36:23
976,200,82,,2021-07-27 01:49:32
977,100,188,,2021-07-27 04:45:29
978,200,169,,2021-07-27 07:11:31
979,200,,96,2021-07-27 08:29:17
980,200,58,,2021-07-27 11:31:39
981,100,,2,2021-07-27 13:29:10
982,200,,27,2021-07-27 14:39:05
983,300,107,,2021-07-27 22:33:43
984,300,164,,2021-07-28 00:56:18
985,300,,53,2021-07-28 01:33:24
986,100,193,,2021-07-28 05:03:59
987,200,,110,2021-07-28 07:11:23
988,300,,41,2021-07-28 09:02:48
989,200,,47,2021-07-28 11:52:06
990,300,,19,2021-07-28 15:48:03
991,200,146,,2021-07-28 16:15:28
992,200,50,,2021-07-29 17:16:59
993,200,166,,2021-07-30 00:59:38
994,100,125,,2021-07-30 04:33:30
995,200,,102,2021-07-30 04:34:42
996,300,,69,2021-07-30 05:51:07
997,100,136,,2021-07-30 09:44:18
998,200,,73,2021-07-30 16:07:44
999,200,145,,2021-07-30 18:06:45
1000,200,106,,2021-07-30 18:15:34
1001,300,185,,2021-07-31 05:00:28
1002,100,69,,2021-07-31 08:13:28
1003,100,23,,2021-07-31 15:45:37
1004,200,142,,2021-07-31 17:54:45
1005,300,,61,2021-07-31 18:21:28
1006,100,,73,2021-08-01 03:44:56
1007,200,,73,2021-08-01 10:52:09
1008,100,8,,2021-08-01 15:15:46
1009,100,34,,2021-08-01 17:37:03
1010,300,88,,2021-08-01 17:42:15
1011,300,168,,2021-08-02 01:04:11
1012,100,5,,2021-08-02 02:52:02
1013,100,,34,2021-08-02 15:09:41
1014,200,,94,2021-08-02 23:47:17
1015,200,187,,2021-08-03 05:44:45
1016,300,9,,2021-08-03 07:38:16
1017,300,132,,2021-08-03 10:51:59
1018,200,61,,2021-08-03 12:12:55
1019,200,148,,2021-08-03 13:28:50
1020,300,,61,2021-08-03 15:46:07
1021,200,31,,2021-08-03 20:12:12
1022,100,,49,2021-08-03 20:46:53
1023,300,180,,2021-08-04 00:30:23
1024,200,183,,2021-08-04 02:40:41
1025,200,21,,2021-08-04 05:09:33
1026,300,49,,2021-08-04 07:43:03
1027,300,132,,2021-08-04 17:41:30
1028,100,,7,2021-08-04 21:38:40
1029,100,54,,2021-08-04 21:49:01
1030,100,,82,2021-08-04 22:25:48
1031,100,111,,2021-08-04 22:39:03
1032,200,63,,2021-08-05 00:12:25
1033,300,15,,2021-08-05 02:35:05
1034,200,,94,2021-08-05 06:24:47
1035,100,107,,2021-08-05 12:32:00
1036,300,37,,2021-08-05 16:18:23
1037,200,46,,2021-08-05 20:35:01
1038,300,,72,2021-08-05 23:07:00
1039,300,,8,2021-08-06 00:04:21
1040,100,,87,2021-08-06 05:16:38
1041,200,,28,2021-08-06 06:46:46
1042,100,210,,2021-08-06 07:07:40
1043,300,,113,2021-08-06 20:52:52
1044,100,123,,2021-08-06 21:09:41
1045,200,57,,2021-08-06 23:16:00
1046,100,34,,2021-08-07 10:52:06
1047,200,,58,2021-08-07 12:28:50
1048,200,,5,2021-08-07 16:31:16
1049,100,28,,2021-08-07 18:29:09
1050,200,71,,2021-08-07 23:32:47
1051,100,57,,2021-08-08 05:32:58
1052,100,,2,2021-08-08 11:18:23
1053,100,116,,2021-08-08 12:12:06
1054,200,108,,2021-08-09 01:59:39
1055,300,,87,2021-08-09 03:24:50
1056,300,,58,2021-08-09 17:25:16
1057,200,32,,2021-08-09 17:56:24
1058,100,,67,2021-08-09 18:59:53
1059,300,,99,2021-08-09 19:37:05
1060,100,,49,2021-08-10 02:52:35
1061,100,203,,2021-08-10 07:51:23
1062,100,78,,2021-08-10 09:07:04
1063,200,48,,2021-08-10 11:07:53
1064,100,37,,2021-08-10 13:10:32
1065,300,118,,2021-08-10 15:30:57
1066,200,68,,2021-08-10 16:45:07
1067,200,,93,2021-08-10 18:10:18
1068,100,116,,2021-08-11 03:59:32
1069,200,46,,2021-08-11 10:42:07
1070,200,216,,2021-08-11 10:51:28
1071,300,8,,2021-08-12 00:51:18
1072,300,,111,2021-08-12 08:37:45
1073,300,68,,2021-08-12 11:04:06
1074,100,61,,2021-08-12 16:11:37
1075,200,30,,2021-08-12 20:45:11
1076,100,,6,2021-08-12 21:04:02
1077,200,129,,2021-08-13 02:49:22
1078,300,,64,2021-08-13 09:14:18
1079,200,55,,2021-08-14 07:51:18
1080,200,,44,2021-08-14 11:18:33
1081,200,,1,2021-08-14 12:33:47
1082,200,164,,2021-08-14 14:00:57
1083,300,218,,2021-08-14 15:12:59
1084,100,213,,2021-08-14 16:19:44
1085,200,,102,2021-08-14 18:27:06
1086,300,106,,2021-08-15 05:05:17
1087,100,,12,2021-08-15 11:54:00
1088,300,181,,2021-08-15 17:11:56
1089,100,,64,2021-08-15 22:11:57
1090,200,,52,2021-08-16 01:38:08
1091,300,204,,2021-08-16 02:01:56
1092,100,172,,2021-08-16 04:40:09
1093,200,194,,2021-08-16 08:49:44
1094,100,12,,2021-08-16 18:09:12
1095,100,74,,2021-08-16 19:58:24
1096,200,,102,2021-08-16 21:46:48
1097,200,,80,2021-08-17 10:02:42
1098,300,58,,2021-08-17 11:20:37
1099,300,209,,2021-08-17 11:48:54
1100,100,49,,2021-08-17 12:06:32
1101,100,125,,2021-08-17 13:33:03
1102,100,35,,2021-08-17 16:33:36
1103,300,,30,2021-08-18 01:48:04
1104,100,176,,2021-08-18 06:13:26
1105,100,83,,2021-08-18 09:24:10
1106,200,,25,2021-08-18 23:20:21
1107,300,58,,2021-08-19 06:49:19
1108,200,125,,2021-08-19 07:35:32
1109,200,,27,2021-08-19 08:00:40
1110,200,79,,2021-08-19 23:47:05
1111,200,38,,2021-08-20 09:08:39
1112,200,201,,2021-08-20 14:20:50
1113,200,,43,2021-08-20 16:32:29
1114,100,,14,2021-08-21 02:58:20
1115,100,124,,2021-08-21 04:02:08
1116,200,190,,2021-08-21 06:49:34
1117,200,50,,2021-08-21 09:16:56
1118,200,,103,2021-08-21 10:50:45
1119,300,,20,2021-08-21 10:53:53
1120,100,167,,2021-08-21 19:51:34
1121,200,,76,2021-08-22 02:59:47
1122,100,99,,2021-08-22 09:00:42
1123,300,163,,2021-08-22 12:13:20
1124,100,,121,2021-08-22 20:35:44
1125,300,222,,2021-08-23 08:18:14
1126,100,106,,2021-08-23 10:30:51
1127,300,131,,2021-08-23 12:24:49
1128,200,48,,2021-08-23 22:55:32
1129,200,231,,2021-08-24 01:21:40
1130,100,162,,2021-08-24 02:08:12
1131,300,62,,2021-08-24 04:29:29
1132,200,153,,2021-08-24 05:40:15
1133,200,29,,2021-08-24 08:36:27
1134,100,122,,2021-08-24 09:59:15
1135,100,,109,2021-08-24 11:02:12
1136,200,30,,2021-08-24 15:13:55
1137,200,,101,2021-08-24 16:36:01
1138,100,,45,2021-08-24 17:03:27
1139,300,,51,2021-08-24 20:35:07
1140,100,198,,2021-08-24 22:31:39
1141,100,197,,2021-08-25 08:22:52
1142,200,195,,2021-08-25 11:33:50
1143,100,187,,2021-08-25 12:05:36
1144,300,,32,2021-08-25 12:40:29
1145,100,,91,2021-08-25 14:32:16
1146,100,197,,2021-08-25 15:24:56
1147,200,22,,2021-08-25 15:31:34
1148,300,85,,2021-08-25 15:47:35
1149,100,113,,2021-08-25 23:06:23
1150,200,76,,2021-08-26 06:37:07
1151,100,94,,2021-08-27 00:48:23
1152,300,30,,2021-08-27 02:45:38
1153,200,,91,2021-08-27 06:09:15
1154,200,104,,2021-08-27 07:06:18
1155,200,217,,2021-08-27 21:13:05
1156,100,,93,2021-08-27 23:53:50
1157,300,179,,2021-08-28 01:34:59
1158,200,,67,2021-08-28 02:33:50
1159,100,116,,2021-08-28 03:21:15
1160,200,,109,2021-08-28 04:41:05
1161,200,25,,2021-08-28 08:25:00
1162,300,87,,2021-08-28 09:56:37
1163,100,,79,2021-08-28 12:05:10
1164,100,74,,2021-08-28 13:37:56
1165,300,82,,2021-08-28 14:46:26
1166,300,12,,2021-08-28 18:36:27
1167,300,40,,2021-08-28 21:20:39
1168,200,193,,2021-08-28 22:20:41
1169,200,,106,2021-08-29 03:52:41
1170,300,,111,2021-08-29 08:48:31
1171,200,24,,2021-08-29 11:49:56
1172,200,162,,2021-08-29 16:15:20
1173,200,,80,2021-08-29 22:41:34
1174,300,93,,2021-08-30 00:29:43
1175,200,,63,2021-08-30 01:35:06
1176,200,,80,2021-08-30 01:39:52
1177,100,91,,2021-08-30 01:50:29
1178,200,121,,2021-08-30 06:16:17
1179,100,115,,2021-08-30 12:51:42
1180,100,85,,2021-08-30 22:26:50
1181,200,,79,2021-08-31 02:06:30
1182,300,143,,2021-08-31 03:36:24
1183,100,128,,2021-08-31 12:06:26
1184,300,,80,2021-08-31 12:08:50
1185,200,102,,2021-08-31 13:21:46
1186,300,69,,2021-08-31 21:41:41
1187,300,131,,2021-09-01 07:52:50
1188,100,228,,2021-09-01 08:44:47
1189,200,,55,2021-09-01 09:21:29
1190,300,202,,2021-09-01 14:22:13
1191,200,210,,2021-09-01 17:31:22
1192,100,188,,2021-09-02 06:24:15
1193,200,222,,2021-09-02 11:42:27
1194,300,61,,2021-09-02 16:11:38
1195,200,28,,2021-09-02 19:18:49
1196,100,,88,2021-09-02 22:02:40
1197,100,128,,2021-09-02 22:11:10
1198,300,160,,2021-09-03 14:14:32
1199,200,194,,2021-09-03 16:08:56
1200,100,208,,2021-09-03 18:07:52
1201,200,43,,2021-09-03 21:33:22
1202,100,,128,2021-09-03 22:50:58
1203,100,247,,2021-09-04 03:28:51
1204,100,243,,2021-09-04 04:48:55
1205,300,,66,2021-09-04 04:59:36
1206,200,126,,2021-09-04 07:01:42
1207,200,46,,2021-09-04 08:17:22
1208,100,,72,2021-09-04 17:48:47
1209,100,1,,2021-09-05 03:03:37
1210,100,78,,2021-09-05 06:59:55
1211,100,,9,2021-09-05 15:21:21
1212,300,10,,2021-09-05 17:10:48
1213,100,,48,2021-09-06 13:23:42
1214,100,,39,2021-09-06 15:23:37
1215,300,23,,2021-09-06 17:30:02
1216,100,,106,2021-09-07 00:24:51
1217,200,,2,2021-09-07 00:39:55
1218,100,232,,2021-09-07 00:40:58
1219,300,140,,2021-09-07 02:06:02
1220,300,,89,2021-09-07 03:55:47
1221,100,,37,2021-09-07 07:25:41
1222,100,,60,2021-09-07 12:20:51
1223,200,,2,2021-09-07 14:25:19
1224,300,94,,2021-09-07 17:29:47
1225,100,48,,2021-09-07 19:53:31
1226,200,191,,2021-09-07 21:09:50
1227,100,96,,2021-09-07 22:24:43
1228,300,,102,2021-09-08 03:54:51
1229,200,,15,2021-09-08 07:27:32
1230,100,179,,2021-09-08 08:00:33
1231,300,144,,2021-09-08 08:47:48
1232,300,168,,2021-09-08 13:26:42
1233,200,,69,2021-09-08 13:27:37
1234,100,215,,2021-09-09 03:50:46
1235,200,,100,2021-09-09 08:33:47
1236,300,78,,2021-09-09 10:06:33
1237,200,194,,2021-09-09 11:44:44
1238,100,106,,2021-09-09 20:39:26
1239,200,121,,2021-09-09 21:42:05
1240,300,,90,2021-09-09 21:49:01
1241,300,48,,2021-09-10 00:23:55
1242,100,,120,2021-09-10 00:37:09
1243,200,109,,2021-09-10 04:24:00
1244,300,,97,2021-09-10 13:35:24
1245,100,132,,2021-09-10 14:30:23
1246,100,3,,2021-09-10 16:33:25
1247,300,,32,2021-09-11 01:00:14
1248,200,197,,2021-09-11 01:20:47
1249,100,230,,2021-09-11 08:42:51
1250,200,,140,2021-09-11 13:14:52
1251,300,,55,2021-09-11 18:10:25
1252,300,134,,2021-09-11 18:54:03
1253,300,113,,2021-09-12 04:14:08
1254,300,8,,2021-09-12 09:03:46
1255,200,,103,2021-09-12 09:55:48
1256,300,,44,2021-09-12 12:42:19
1257,300,209,,2021-09-12 17:45:11
1258,100,231,,2021-09-12 19:49:19
1259,200,26,,2021-09-13 09:33:13
1260,300,262,,2021-09-13 12:35:08
1261,100,,128,2021-09-13 18:31:34
1262,200,154,,2021-09-14 03:07:31
1263,300,45,,2021-09-14 12:31:59
1264,200,,107,2021-09-14 13:25:02
1265,300,,34,2021-09-14 13:45:26
1266,300,,1,2021-09-14 21:27:58
1267,100,,48,2021-09-14 23:21:03
1268,100,72,,2021-09-15 02:55:35
1269,200,174,,2021-09-15 06:37:24
1270,200,143,,2021-09-15 13:17:22
1271,200,245,,2021-09-15 16:16:32
1272,100,,90,2021-09-15 19:08:08
1273,300,156,,2021-09-15 19:50:25
1274,300,193,,2021-09-15 22:55:54
1275,100,20,,2021-09-15 23:37:47
1276,200,16,,2021-09-16 06:43:12
1277,300,,71,2021-09-16 12:41:30
1278,200,19,,2021-09-16 22:40:34
1279,200,110,,2021-09-17 01:59:38
1280,200,246,,2021-09-17 02:38:04
1281,300,27,,2021-09-17 17:08:35
1282,300,,112,2021-09-17 19:16:12
1283,200,257,,2021-09-18 08:52:14
1284,300,,90,2021-09-18 09:06:37
1285,100,273,,2021-09-18 14:19:56
1286,300,241,,2021-09-18 22:11:07
1287,300,10,,2021-09-19 03:53:12
1288,200,,114,2021-09-19 08:59:54
1289,300,71,,2021-09-19 10:33:03
1290,200,,70,2021-09-19 14:50:58
1291,100,240,,2021-09-19 17:08:15
1292,200,,88,2021-09-19 20:05:37
1293,200,131,,2021-09-20 05:21:12
1294,300,251,,2021-09-20 07:28:50
1295,100,177,,2021-09-20 14:02:37
1296,100,179,,2021-09-20 14:13:23
1297,200,,84,2021-09-20 15:11:00
1298,100,44,,2021-09-20 18:56:10
1299,100,182,,2021-09-20 22:26:18
1300,200,,103,2021-09-21 03:34:48
1301,200,250,,2021-09-21 05:47:51
1302,200,,55,2021-09-21 06:08:16
1303,100,255,,2021-09-21 12:59:45
1304,200,,68,2021-09-21 15:01:25
1305,200,,16,2021-09-21 15:42:10
1306,100,131,,2021-09-21 18:09:35
1307,200,,33,2021-09-22 08:13:15
1308,100,238,,2021-09-22 08:20:04
1309,100,,137,2021-09-22 12:52:09
1310,200,,21,2021-09-22 12:58:46
1311,100,,10,2021-09-22 13:21:46
1312,100,,70,2021-09-22 13:24:30
1313,200,162,,2021-09-22 14:39:02
1314,200,,53,2021-09-22 14:43:31
1315,300,19,,2021-09-22 15:23:20
1316,100,132,,2021-09-22 17:44:37
1317,200,,53,2021-09-22 18:02:09
1318,100,196,,2021-09-22 18:35:19
1319,100,125,,2021-09-23 11:59:36
1320,300,170,,2021-09-24 01:02:31
1321,300,163,,2021-09-24 04:30:23
1322,200,,88,2021-09-24 07:39:13
1323,300,,10,2021-09-24 08:41:38
1324,100,11,,2021-09-24 12:15:33
1325,100,241,,2021-09-24 20:44:50
1326,200,254,,2021-09-25 02:07:05
1327,300,277,,2021-09-25 05:24:51
1328,300,,81,2021-09-25 11:52:52
1329,300,93,,2021-09-25 12:08:18
1330,300,,146,2021-09-25 23:17:02
1331,100,157,,2021-09-26 06:44:03
1332,300,22,,2021-09-26 07:09:59
1333,200,,41,2021-09-26 07:55:14
1334,200,126,,2021-09-26 08:14:03
1335,200,71,,2021-09-26 10:36:19
1336,100,101,,2021-09-26 13:26:41
1337,100,105,,2021-09-26 14:30:55
1338,200,192,,2021-09-26 16:33:30
1339,300,156,,2021-09-26 17:27:00
1340,200,4,,2021-09-26 21:38:03
1341,100,43,,2021-09-26 23:11:26
1342,300,,43,2021-09-27 03:00:23
1343,300,195,,2021-09-27 04:52:35
1344,200,169,,2021-09-27 16:40:55
1345,200,169,,2021-09-27 17:02:39
1346,300,40,,2021-09-28 01:15:12
1347,100,203,,2021-09-28 07:28:57
1348,300,,141,2021-09-28 09:48:05
1349,300,,13,2021-09-28 11:59:04
1350,100,168,,2021-09-28 15:08:11
1351,300,,82,2021-09-28 19:26:54
1352,200,12,,2021-09-28 21:25:17
1353,300,280,,2021-09-29 07:23:05
1354,300,66,,2021-09-29 08:51:59
