Order_id,branch_id,customer_id,time,payment_method,status_order,installation_order
441,100,2439,2025-01-27 12:31:12,Online,Completed,Yes
442,200,759,2024-03-03 01:06:57,Credit Card,Cancelled,No
443,300,2360,2024-12-25 13:41:11,Credit Card,Pending,No
444,200,1508,2024-03-19 21:15:17,Credit Card,Completed,No
445,300,214,2025-03-20 14:47:07,Debit Card,Completed,Yes
446,300,1968,2025-02-22 08:59:41,Online,Completed,Yes
447,200,1085,2025-07-01 01:53:07,Cash,Completed,Yes
448,300,2870,2024-10-31 07:21:38,Debit Card,Completed,Yes
449,100,1879,2024-11-14 23:30:34,Online,Completed,No
450,100,2835,2023-03-24 14:52:41,Debit Card,Completed,No
451,300,2099,2025-05-24 23:12:20,Online,Completed,No
452,200,2836,2024-11-30 19:50:35,Online,Completed,Yes
453,200,2236,2024-11-03 14:42:05,Online,Cancelled,Yes
454,300,2530,2025-06-19 09:20:12,Debit Card,Cancelled,Yes
455,100,2084,2025-07-01 07:36:17,Cash,Completed,Yes
456,300,2738,2024-06-30 03:45:31,Debit Card,Completed,Yes
457,200,1308,2024-04-03 06:39:25,Debit Card,Completed,No
458,100,1507,2022-12-28 02:47:53,Online,Completed,Yes
459,200,2993,2024-11-20 00:50:16,Online,Completed,No
460,300,2604,2025-05-23 19:57:14,Cash,Cancelled,No
461,200,1888,2025-01-25 18:33:58,Credit Card,Completed,Yes
462,100,1534,2024-05-20 04:58:50,Cash,Completed,No
463,100,804,2023-12-01 20:37:29,Debit Card,Completed,No
464,200,1781,2025-06-02 06:40:46,Debit Card,Completed,Yes
465,200,2076,2023-12-06 13:25:06,Debit Card,Completed,Yes
466,200,651,2025-01-03 10:08:34,Credit Card,Completed,Yes
467,300,1937,2024-07-13 15:33:39,Cash,Completed,No
468,300,1030,2024-02-27 11:06:13,Cash,Completed,Yes
469,300,1170,2025-07-10 15:14:28,Debit Card,Completed,No
470,100,1222,2025-07-14 19:24:02,Cash,Completed,No
471,100,642,2023-12-13 22:59:31,Online,Pending,No
472,200,2233,2025-05-22 23:07:42,Credit Card,Completed,Yes
473,200,1654,2024-08-15 01:16:47,Online,Completed,No
474,300,1921,2025-07-03 16:04:14,Cash,Completed,No
475,300,1775,2024-06-09 03:09:38,Cash,Completed,No
476,100,1932,2025-06-04 02:52:01,Cash,Completed,Yes
477,100,537,2025-02-28 17:07:32,Credit Card,Completed,No
478,200,1273,2024-03-30 09:45:06,Debit Card,Cancelled,Yes
479,300,2798,2024-12-03 10:44:57,Cash,Completed,No
480,200,2656,2025-03-09 04:16:47,Credit Card,Pending,Yes
481,200,2066,2025-04-06 03:00:21,Online,Completed,No
482,300,517,2025-01-20 18:32:33,Cash,Cancelled,No
483,200,2,2025-06-12 03:45:09,Debit Card,Completed,Yes
484,100,1899,2025-06-08 03:34:26,Debit Card,Completed,No
485,300,1993,2025-05-14 17:10:04,Online,Completed,Yes
486,300,496,2025-07-08 15:34:58,Online,Completed,Yes
487,200,1585,2024-03-21 06:14:14,Debit Card,Completed,Yes
488,100,2387,2023-10-28 12:34:07,Debit Card,Completed,No
489,200,1774,2023-10-30 18:40:02,Credit Card,Completed,No
490,200,1121,2023-02-12 17:18:54,Debit Card,Completed,Yes
491,200,2000,2024-04-30 09:49:37,Cash,Pending,No
492,300,2585,2024-10-04 14:54:04,Debit Card,Completed,Yes
493,200,1180,2024-09-30 14:40:54,Online,Cancelled,No
494,200,101,2023-07-19 14:21:05,Online,Completed,Yes
495,100,164,2025-03-15 01:49:07,Debit Card,Completed,Yes
496,200,727,2025-03-24 23:34:35,Debit Card,Completed,No
497,200,2392,2023-07-13 16:06:41,Debit Card,Completed,No
498,200,43,2024-11-30 05:18:45,Debit Card,Completed,Yes
499,300,2366,2025-04-02 14:18:39,Cash,Completed,Yes
500,100,2078,2024-10-11 17:45:53,Online,Pending,No
501,200,2637,2025-06-30 14:34:51,Cash,Pending,Yes
502,100,674,2024-10-22 20:31:35,Debit Card,Completed,No
503,200,545,2022-08-05 09:14:32,Credit Card,Completed,No
504,100,309,2025-01-03 09:01:10,Online,Completed,Yes
505,100,103,2025-01-06 03:12:23,Online,Completed,No
506,300,2658,2025-03-12 17:20:08,Credit Card,Cancelled,Yes
507,300,1593,2025-03-22 01:21:25,Cash,Completed,No
508,200,84,2024-11-08 10:03:45,Credit Card,Pending,Yes
509,100,1108,2023-11-20 10:46:06,Online,Completed,No
510,300,1383,2025-06-11 13:39:41,Online,Completed,No
511,200,2737,2025-07-02 01:09:55,Online,Completed,No
512,300,1171,2025-06-30 23:16:32,Debit Card,Completed,Yes
513,100,938,2025-04-23 01:14:14,Cash,Completed,No
514,200,1270,2025-05-27 18:09:55,Online,Completed,No
515,300,700,2025-04-07 19:19:35,Cash,Completed,Yes
516,300,2206,2025-04-22 21:03:32,Cash,Completed,Yes
517,100,2325,2025-07-08 13:47:29,Online,Completed,Yes
518,300,1949,2024-12-29 18:31:17,Cash,Pending,No
519,300,873,2025-04-20 10:08:57,Debit Card,Pending,Yes
520,300,101,2024-11-29 23:48:25,Debit Card,Completed,No
521,300,51,2025-06-03 11:28:51,Cash,Completed,No
522,200,2616,2024-04-14 10:39:45,Cash,Completed,No
523,200,1687,2025-04-11 12:33:15,Online,Pending,No
524,100,2943,2023-08-22 05:32:27,Cash,Completed,No
525,100,1334,2025-04-14 14:17:03,Credit Card,Completed,Yes
526,100,2456,2022-04-24 20:47:41,Credit Card,Completed,No
527,300,2366,2025-01-19 14:34:11,Debit Card,Completed,Yes
528,200,1778,2025-04-15 00:53:46,Cash,Completed,No
529,200,699,2025-06-09 00:59:20,Cash,Completed,Yes
530,300,1407,2025-03-14 19:07:25,Cash,Completed,Yes
531,200,34,2023-02-09 10:59:28,Cash,Completed,Yes
532,300,1266,2025-02-23 15:30:02,Cash,Completed,No
533,200,596,2023-06-19 17:44:20,Cash,Completed,Yes
534,200,1000,2025-06-18 05:13:01,Cash,Completed,No
535,100,1013,2023-01-13 23:36:10,Cash,Completed,Yes
536,200,1741,2025-06-08 16:39:01,Debit Card,Cancelled,Yes
537,200,2253,2025-02-05 23:21:40,Debit Card,Completed,Yes
538,100,6,2023-08-22 17:21:47,Online,Pending,Yes
539,200,1475,2024-12-24 11:01:07,Debit Card,Completed,No
540,300,1558,2025-03-27 02:25:30,Online,Cancelled,No
541,200,2916,2025-05-31 15:01:24,Debit Card,Completed,Yes
542,300,878,2024-05-14 17:42:01,Cash,Completed,No
543,200,1479,2024-07-14 05:11:01,Debit Card,Completed,Yes
544,300,1213,2024-08-31 07:19:31,Debit Card,Completed,Yes
545,100,1367,2024-09-25 19:25:59,Cash,Completed,Yes
546,200,2494,2025-03-30 02:48:47,Credit Card,Completed,No
547,200,635,2025-05-11 16:30:54,Credit Card,Completed,No
548,300,2084,2024-04-10 08:46:26,Debit Card,Completed,No
549,300,146,2024-09-01 17:39:27,Credit Card,Completed,Yes
550,300,2598,2025-02-07 07:08:22,Debit Card,Completed,No
551,100,915,2024-05-27 21:37:09,Debit Card,Completed,No
552,300,1343,2024-10-05 11:48:57,Credit Card,Completed,No
553,200,451,2024-04-03 12:11:48,Online,Cancelled,No
554,300,1951,2025-05-08 11:42:23,Debit Card,Completed,No
555,300,2042,2025-06-04 18:27:12,Debit Card,Completed,Yes
556,300,1831,2024-07-09 10:46:46,Credit Card,Completed,No
557,300,1602,2024-11-15 08:57:36,Debit Card,Pending,No
558,200,344,2024-08-20 12:38:02,Online,Pending,No
559,300,1988,2025-06-10 03:46:33,Cash,Completed,Yes
560,200,1226,2025-05-16 07:15:28,Online,Completed,No
561,200,1536,2024-05-30 15:08:44,Credit Card,Completed,No
562,300,1590,2025-07-10 08:29:14,Debit Card,Completed,Yes
563,300,1335,2024-04-21 20:01:59,Cash,Cancelled,Yes
564,200,1270,2025-04-25 00:14:33,Online,Completed,Yes
565,300,1284,2024-08-26 08:26:06,Cash,Completed,Yes
566,200,992,2025-03-12 02:30:38,Credit Card,Completed,No
567,200,1395,2025-02-13 21:57:28,Cash,Completed,No
568,300,2429,2025-05-01 00:43:50,Cash,Completed,Yes
569,100,2478,2025-07-03 21:49:04,Cash,Completed,No
570,300,778,2025-05-08 04:32:56,Credit Card,Cancelled,No
571,300,2325,2025-04-21 17:21:44,Cash,Completed,No
572,200,2853,2025-06-08 16:52:04,Credit Card,Completed,No
573,100,1732,2024-02-08 22:46:44,Credit Card,Completed,Yes
574,100,2871,2025-05-08 17:32:23,Debit Card,Pending,No
575,100,1551,2025-01-04 21:11:09,Cash,Completed,Yes
576,300,2386,2024-09-26 16:16:29,Online,Completed,Yes
577,300,2488,2024-02-12 06:10:11,Cash,Completed,No
578,300,1885,2024-08-12 21:42:01,Online,Completed,Yes
579,100,355,2024-07-06 15:52:55,Cash,Completed,Yes
580,200,1992,2023-12-21 12:15:14,Credit Card,Completed,Yes
581,200,2679,2025-03-30 21:18:45,Cash,Completed,Yes
582,300,348,2025-02-07 15:26:44,Online,Completed,Yes
583,200,200,2025-07-07 08:40:55,Credit Card,Completed,Yes
584,100,2444,2025-02-24 00:06:44,Credit Card,Completed,Yes
585,100,697,2024-12-09 02:07:44,Cash,Completed,Yes
586,200,31,2025-06-04 10:51:45,Online,Completed,No
587,300,2836,2025-01-16 06:02:43,Credit Card,Completed,No
588,200,1246,2025-06-10 17:52:31,Cash,Completed,No
589,100,2382,2025-04-23 18:55:35,Cash,Completed,No
590,100,934,2025-07-03 08:53:02,Debit Card,Completed,No
591,100,264,2024-04-04 05:15:45,Credit Card,Completed,Yes
592,200,2128,2025-07-04 16:44:46,Online,Completed,No
593,200,398,2025-02-05 09:11:37,Credit Card,Pending,No
594,100,1887,2025-07-02 02:04:22,Credit Card,Completed,Yes
595,100,1157,2025-02-06 21:34:18,Online,Completed,Yes
596,300,213,2025-03-23 21:51:09,Online,Completed,Yes
597,300,38,2025-03-24 17:34:29,Online,Completed,No
598,200,862,2024-06-29 18:28:01,Online,Completed,No
599,300,30,2025-06-26 23:06:20,Cash,Completed,Yes
600,300,74,2025-07-13 14:54:57,Cash,Pending,No
601,100,2361,2025-06-21 14:44:28,Debit Card,Pending,Yes
602,100,2742,2025-05-07 14:29:55,Debit Card,Pending,Yes
603,200,2011,2025-03-22 18:15:57,Cash,Completed,Yes
604,100,503,2024-05-19 14:23:20,Cash,Completed,Yes
605,100,1072,2023-05-14 13:16:27,Debit Card,Completed,No
606,200,1370,2024-03-20 11:25:05,Debit Card,Completed,Yes
607,300,1684,2025-02-26 12:27:45,Cash,Completed,No
608,200,2651,2025-01-20 21:33:41,Cash,Completed,Yes
609,300,1153,2024-09-29 10:54:21,Cash,Pending,No
610,100,522,2022-10-19 05:09:58,Cash,Completed,Yes
611,100,1901,2025-02-28 03:16:15,Debit Card,Completed,No
612,300,937,2025-07-01 06:44:30,Credit Card,Completed,Yes
613,100,1048,2022-09-09 20:10:11,Cash,Completed,No
614,300,2867,2025-03-14 01:43:20,Debit Card,Pending,Yes
615,100,6,2023-06-30 00:53:09,Credit Card,Completed,Yes
616,300,2330,2024-10-28 13:43:14,Online,Completed,No
617,100,1728,2024-05-09 14:24:40,Credit Card,Cancelled,No
618,100,779,2023-09-19 01:53:48,Credit Card,Completed,Yes
619,200,2123,2025-04-16 02:57:47,Credit Card,Pending,No
620,300,2353,2024-12-10 23:15:55,Cash,Pending,Yes
621,200,1326,2023-12-17 05:42:26,Cash,Pending,Yes
622,200,1366,2025-03-14 14:00:51,Cash,Pending,Yes
623,300,1828,2023-10-16 00:23:43,Cash,Cancelled,No
624,100,358,2025-06-29 22:13:46,Credit Card,Completed,No
625,200,456,2025-04-27 23:08:47,Credit Card,Completed,No
626,100,1234,2024-01-04 20:15:35,Cash,Completed,No
627,300,1404,2025-04-22 21:56:42,Debit Card,Completed,No
628,200,2936,2024-07-20 10:04:11,Debit Card,Completed,No
629,300,129,2023-10-03 22:20:40,Debit Card,Completed,Yes
630,300,2460,2025-02-05 13:04:14,Cash,Completed,Yes
631,300,778,2025-01-13 07:03:01,Cash,Completed,Yes
632,200,129,2024-05-12 08:30:16,Debit Card,Completed,Yes
633,300,2351,2025-04-21 05:50:06,Cash,Completed,Yes
634,100,207,2025-02-17 23:34:49,Debit Card,Completed,Yes
635,200,2713,2024-04-03 05:40:02,Online,Completed,No
636,300,2664,2024-10-12 07:14:19,Credit Card,Completed,No
637,200,2291,2025-03-16 22:07:52,Online,Pending,No
638,100,1971,2023-03-03 11:15:30,Cash,Completed,No
639,100,329,2022-12-07 04:21:09,Credit Card,Completed,Yes
640,100,2125,2025-01-03 06:53:43,Credit Card,Completed,Yes
641,300,1007,2025-07-15 12:41:18,Cash,Pending,Yes
642,100,868,2024-10-13 22:23:44,Cash,Completed,Yes
643,200,1402,2025-06-07 22:12:52,Online,Completed,No
644,100,1181,2025-03-17 19:47:00,Debit Card,Completed,Yes
645,100,684,2025-06-13 15:08:18,Debit Card,Completed,No
646,200,2310,2024-09-03 12:30:37,Online,Completed,No
647,100,2639,2025-02-15 22:17:36,Cash,Completed,No
648,300,2654,2024-08-20 18:56:48,Online,Completed,No
649,100,2605,2025-06-27 13:06:55,Online,Completed,Yes
650,300,394,2025-03-17 06:22:13,Online,Completed,No
651,300,1848,2025-06-08 11:02:25,Credit Card,Completed,No
652,100,332,2025-05-17 05:18:37,Online,Completed,No
653,300,428,2025-07-06 22:59:49,Online,Completed,Yes
654,100,906,2024-12-24 10:38:01,Debit Card,Completed,No
655,200,1052,2025-05-09 20:42:50,Cash,Completed,Yes
656,300,1836,2025-01-21 03:15:04,Cash,Completed,No
657,100,418,2022-12-26 17:23:19,Online,Pending,Yes
658,100,2509,2023-12-24 23:18:01,Credit Card,Completed,Yes
659,300,221,2025-05-16 03:36:54,Credit Card,Completed,No
660,200,2200,2025-04-24 00:18:24,Debit Card,Completed,Yes
661,300,1322,2024-07-26 19:51:11,Debit Card,Completed,Yes
662,100,29,2023-11-27 08:02:21,Cash,Pending,Yes
663,200,842,2025-05-04 07:17:57,Online,Completed,No
664,200,2894,2024-05-20 02:10:41,Cash,Completed,No
665,200,629,2025-07-02 06:16:39,Debit Card,Completed,Yes
666,300,2299,2025-07-08 16:05:36,Debit Card,Completed,Yes
667,200,2532,2024-01-01 21:41:53,Debit Card,Completed,Yes
668,100,135,2025-01-02 14:25:37,Cash,Completed,No
669,100,1396,2024-12-31 13:47:50,Cash,Completed,Yes
670,100,521,2025-05-02 18:55:37,Debit Card,Completed,Yes
671,300,1610,2025-01-03 00:09:42,Debit Card,Pending,Yes
672,300,1824,2025-07-09 22:43:38,Debit Card,Pending,No
673,100,652,2022-08-30 18:05:19,Online,Completed,Yes
674,300,1548,2025-07-05 21:54:33,Online,Completed,No
675,200,685,2023-02-09 23:51:40,Debit Card,Completed,No
676,100,1130,2024-04-10 16:35:56,Cash,Completed,Yes
677,100,1986,2024-09-09 13:12:30,Debit Card,Completed,No
678,200,404,2025-06-18 10:52:07,Cash,Completed,No
679,100,493,2022-11-10 12:08:12,Online,Completed,No
680,300,553,2024-12-19 16:42:09,Cash,Completed,No
681,300,163,2024-04-30 10:38:16,Debit Card,Completed,Yes
682,300,52,2025-06-06 08:03:52,Debit Card,Completed,Yes
683,100,2632,2025-05-12 07:48:47,Cash,Completed,No
684,300,1601,2024-12-11 13:03:27,Cash,Pending,No
685,100,2975,2024-12-19 14:32:03,Debit Card,Completed,Yes
686,300,2090,2024-02-27 21:33:27,Cash,Completed,No
687,100,251,2022-01-25 08:48:56,Credit Card,Completed,No
688,100,395,2025-04-29 06:19:03,Cash,Completed,No
689,300,2181,2024-04-29 10:46:14,Credit Card,Completed,Yes
690,200,2797,2025-05-31 19:44:23,Credit Card,Pending,Yes
691,200,312,2024-08-10 12:06:55,Credit Card,Completed,Yes
692,200,1014,2024-05-01 19:05:43,Cash,Completed,No
693,300,2349,2025-06-23 04:17:38,Debit Card,Cancelled,Yes
694,100,1728,2024-06-19 18:45:24,Cash,Completed,Yes
695,300,1614,2025-02-28 20:07:20,Credit Card,Completed,No
696,200,1246,2025-06-07 20:42:56,Cash,Completed,No
697,300,519,2025-05-07 00:01:26,Credit Card,Completed,No
698,300,1914,2024-12-02 21:42:48,Cash,Pending,Yes
699,200,744,2024-05-18 03:30:34,Credit Card,Completed,No
700,200,1092,2024-07-08 21:24:21,Online,Completed,Yes
701,200,2844,2025-04-03 05:50:07,Online,Completed,No
702,300,880,2024-07-09 06:26:29,Debit Card,Completed,No
703,200,1034,2024-04-15 02:22:05,Online,Completed,Yes
704,300,2552,2025-06-15 05:33:50,Debit Card,Cancelled,Yes
705,200,1301,2025-04-12 21:02:33,Online,Completed,No
706,100,372,2024-02-11 22:02:13,Online,Completed,No
707,100,2677,2023-01-31 01:55:21,Debit Card,Completed,No
708,200,1280,2023-05-27 23:01:23,Online,Completed,No
709,300,2270,2025-03-25 21:24:08,Cash,Completed,No
710,100,2050,2025-03-11 08:15:35,Cash,Completed,Yes
711,100,141,2024-03-21 09:14:36,Cash,Completed,Yes
712,300,2415,2025-07-09 00:22:04,Online,Completed,No
713,100,1955,2022-09-05 23:27:29,Debit Card,Completed,Yes
714,100,830,2022-04-09 16:02:09,Cash,Completed,Yes
715,300,846,2025-06-11 05:44:31,Online,Pending,No
716,300,1911,2024-10-23 03:01:27,Cash,Completed,Yes
717,300,192,2025-01-16 06:31:58,Debit Card,Pending,No
718,200,2916,2025-06-07 01:36:36,Cash,Completed,No
719,200,2405,2025-05-27 09:51:06,Debit Card,Completed,Yes
720,200,1659,2024-06-14 04:55:06,Credit Card,Completed,No
721,200,2467,2023-09-10 11:44:00,Credit Card,Completed,Yes
722,300,2776,2025-03-11 07:57:09,Online,Completed,No
723,100,262,2025-01-30 09:40:34,Credit Card,Completed,No
724,200,2318,2025-04-06 18:19:38,Credit Card,Completed,Yes
725,100,1426,2025-06-14 01:18:31,Credit Card,Completed,Yes
726,100,1074,2021-10-04 14:28:50,Credit Card,Completed,No
727,100,2896,2023-09-06 08:50:47,Debit Card,Completed,Yes
728,200,2525,2024-10-30 05:27:02,Debit Card,Completed,No
729,200,916,2025-07-04 09:27:48,Online,Completed,Yes
730,200,731,2024-09-14 06:20:41,Cash,Completed,No
731,200,2087,2025-01-18 17:57:53,Credit Card,Completed,Yes
732,100,1534,2024-11-05 19:47:16,Cash,Completed,No
733,100,2699,2024-02-06 16:32:58,Debit Card,Pending,No
734,200,1162,2025-04-12 19:00:32,Cash,Pending,Yes
735,200,1849,2025-07-04 15:50:43,Debit Card,Completed,No
736,300,1232,2025-06-27 18:42:28,Cash,Pending,Yes
737,200,327,2025-03-23 08:59:21,Debit Card,Completed,No
738,300,2403,2025-07-07 12:54:46,Debit Card,Completed,Yes
739,200,2351,2024-07-03 18:56:13,Online,Completed,No
740,300,2095,2025-06-05 10:52:12,Online,Completed,No
741,200,1003,2024-08-31 23:40:51,Debit Card,Completed,Yes
742,200,2426,2023-09-15 12:53:22,Cash,Completed,No
743,100,1036,2021-05-28 00:20:52,Debit Card,Completed,Yes
744,200,2012,2024-01-19 00:20:29,Credit Card,Pending,No
745,100,1378,2024-12-08 02:38:39,Online,Completed,Yes
746,200,464,2025-07-03 08:08:51,Credit Card,Pending,Yes
747,300,2770,2025-04-17 08:01:29,Online,Completed,Yes
748,300,1298,2025-06-18 14:22:44,Online,Pending,No
749,200,2620,2023-11-06 10:30:30,Credit Card,Completed,No
750,100,2405,2025-06-12 21:14:31,Credit Card,Completed,Yes
751,200,2201,2024-01-13 11:32:39,Credit Card,Completed,No
752,100,1483,2022-10-23 12:16:09,Cash,Completed,No
753,300,2793,2024-07-13 22:06:52,Online,Completed,Yes
754,300,1607,2025-07-06 01:07:33,Cash,Completed,Yes
755,300,2760,2025-06-09 07:36:55,Online,Completed,No
756,200,1549,2023-01-18 02:12:07,Debit Card,Cancelled,No
757,300,636,2024-11-25 01:44:58,Cash,Completed,No
758,200,1541,2024-12-15 23:18:02,Online,Completed,Yes
759,300,1753,2025-01-26 07:29:28,Online,Pending,No
760,200,2457,2024-12-20 17:44:09,Debit Card,Completed,Yes
761,200,2426,2024-11-26 16:14:21,Cash,Completed,Yes
762,300,2388,2025-07-06 00:36:18,Online,Completed,Yes
763,200,722,2024-06-23 20:07:05,Cash,Completed,Yes
764,300,155,2024-01-15 13:12:42,Cash,Pending,No
765,200,2424,2024-04-07 11:07:26,Debit Card,Completed,No
766,200,1034,2025-06-25 09:15:32,Online,Completed,No
767,200,861,2024-08-04 17:04:01,Cash,Completed,No
768,300,382,2024-04-12 06:27:50,Credit Card,Completed,Yes
769,200,2393,2025-01-13 19:17:25,Credit Card,Completed,Yes
770,300,1040,2025-02-07 05:49:46,Credit Card,Completed,Yes
771,300,1575,2024-08-20 20:02:09,Credit Card,Completed,No
772,300,2857,2024-06-15 00:16:37,Online,Completed,No
773,300,1644,2025-03-07 14:56:43,Cash,Completed,No
774,200,672,2025-03-12 10:06:14,Credit Card,Completed,No
775,200,1990,2025-05-06 21:49:09,Online,Completed,Yes
776,200,2430,2024-02-16 07:05:57,Debit Card,Completed,Yes
777,100,1807,2023-12-10 19:01:17,Credit Card,Completed,Yes
778,200,2294,2024-11-24 13:56:19,Credit Card,Completed,Yes
779,300,2686,2025-07-06 15:58:15,Debit Card,Completed,Yes
780,100,2155,2025-04-09 06:30:06,Debit Card,Pending,No
781,100,2447,2022-06-29 06:27:59,Debit Card,Completed,Yes
782,300,2007,2024-08-16 18:04:28,Cash,Pending,No
783,100,959,2023-06-20 11:58:02,Online,Pending,No
784,100,774,2025-02-02 20:20:21,Credit Card,Cancelled,Yes
785,200,1808,2024-06-10 10:57:38,Cash,Completed,Yes
786,200,2978,2024-11-18 23:18:42,Credit Card,Completed,Yes
787,300,1571,2025-05-01 02:05:25,Debit Card,Completed,Yes
788,100,1362,2025-05-14 20:45:34,Online,Completed,No
789,200,686,2025-07-13 20:06:55,Credit Card,Cancelled,Yes
790,100,1334,2024-05-27 04:37:25,Debit Card,Completed,No
791,300,2672,2023-11-20 03:13:01,Cash,Completed,No
792,100,1174,2025-07-12 00:10:30,Debit Card,Completed,No
793,300,11,2025-02-18 11:45:07,Credit Card,Completed,Yes
794,100,476,2023-03-26 01:03:21,Online,Completed,Yes
795,300,2861,2025-07-15 09:26:59,Online,Completed,No
796,300,2145,2025-07-15 00:49:02,Cash,Completed,Yes
797,200,715,2024-08-23 18:06:01,Debit Card,Completed,No
798,300,2437,2024-07-02 21:42:35,Cash,Completed,Yes
799,300,2768,2025-05-25 00:44:30,Debit Card,Completed,Yes
800,100,1178,2025-01-21 00:54:05,Credit Card,Completed,No
801,200,1772,2024-05-17 09:59:42,Debit Card,Cancelled,Yes
802,300,2943,2025-01-29 08:36:00,Cash,Completed,No
803,100,1035,2025-03-12 11:07:38,Debit Card,Completed,Yes
804,200,2017,2025-07-05 17:21:06,Credit Card,Pending,Yes
805,200,531,2025-06-11 12:12:20,Credit Card,Completed,Yes
806,100,1667,2024-02-10 08:27:38,Cash,Completed,No
807,200,2086,2024-11-20 08:28:02,Credit Card,Completed,No
808,200,688,2025-06-26 04:42:56,Online,Completed,No
809,200,327,2024-02-03 03:30:23,Cash,Completed,Yes
810,300,1266,2025-03-02 22:00:12,Online,Completed,No
811,200,2898,2024-10-01 11:59:32,Online,Pending,Yes
