visit_id,customer_id,lead_id,branch_id,entring,leaving,datetime,purchased
410,3,,100,07:03:17,09:40:17,2021-04-01 07:03:17,False
411,42,,100,07:06:30,08:32:30,2021-04-01 07:06:30,True
412,86,,100,08:48:50,10:28:50,2021-04-01 08:48:50,False
413,,18,100,09:09:19,10:36:19,2021-04-01 09:09:19,False
414,,16,100,09:39:29,11:43:29,2021-04-01 09:39:29,False
415,9,,100,11:34:45,13:49:45,2021-04-01 11:34:45,False
416,,7,100,12:58:31,15:13:31,2021-04-01 12:58:31,False
417,8,,100,14:43:02,15:57:02,2021-04-01 14:43:02,False
418,65,,100,16:21:20,17:34:20,2021-04-01 16:21:20,True
419,20,,100,16:42:00,17:41:00,2021-04-01 16:42:00,True
420,,9,100,17:34:41,20:28:41,2021-04-01 17:34:41,False
421,64,,100,21:24:22,23:28:22,2021-04-01 21:24:22,True
422,,16,100,23:23:23,02:29:23,2021-04-01 23:23:23,False
423,5,,100,23:32:51,02:11:51,2021-04-01 23:32:51,True
424,14,,100,00:37:49,02:47:49,2021-04-02 00:37:49,False
425,,12,100,00:39:32,02:46:32,2021-04-02 00:39:32,True
426,72,,100,02:23:47,05:58:47,2021-04-02 02:23:47,False
427,44,,100,08:29:19,11:15:19,2021-04-02 08:29:19,False
428,,16,100,11:06:15,11:48:15,2021-04-02 11:06:15,True
429,,15,100,11:46:04,12:49:04,2021-04-02 11:46:04,False
430,3,,100,15:02:39,18:42:39,2021-04-02 15:02:39,True
431,40,,100,15:36:29,17:34:29,2021-04-02 15:36:29,False
432,,4,100,17:43:30,19:43:30,2021-04-02 17:43:30,True
433,,19,100,17:51:18,19:52:18,2021-04-02 17:51:18,False
434,39,,100,22:03:16,00:32:16,2021-04-02 22:03:16,False
435,27,,100,01:25:54,02:19:54,2021-04-03 01:25:54,True
436,,20,100,04:54:09,08:46:09,2021-04-03 04:54:09,False
437,66,,100,09:49:17,11:54:17,2021-04-03 09:49:17,False
438,,19,100,11:33:24,12:05:24,2021-04-03 11:33:24,False
439,,16,100,12:19:08,14:36:08,2021-04-03 12:19:08,False
440,67,,100,16:40:11,17:48:11,2021-04-03 16:40:11,True
441,,14,100,20:36:51,21:48:51,2021-04-03 20:36:51,True
442,,18,100,22:31:27,01:48:27,2021-04-03 22:31:27,True
443,10,,100,03:09:35,06:07:35,2021-04-04 03:09:35,True
444,,2,100,09:47:55,10:49:55,2021-04-04 09:47:55,True
445,,10,100,10:58:33,13:34:33,2021-04-04 10:58:33,False
446,10,,100,11:55:00,15:39:00,2021-04-04 11:55:00,True
447,,3,100,13:05:13,15:36:13,2021-04-04 13:05:13,True
448,43,,100,13:21:16,16:18:16,2021-04-04 13:21:16,False
449,81,,100,15:35:31,19:22:31,2021-04-04 15:35:31,False
450,55,,100,17:32:06,18:04:06,2021-04-04 17:32:06,False
451,19,,100,22:28:11,00:28:11,2021-04-04 22:28:11,True
452,9,,100,02:35:06,06:04:06,2021-04-05 02:35:06,False
453,79,,100,03:37:21,06:57:21,2021-04-05 03:37:21,True
454,,20,100,05:26:51,08:27:51,2021-04-05 05:26:51,False
455,67,,100,06:31:41,09:31:41,2021-04-05 06:31:41,True
456,11,,100,06:52:16,08:06:16,2021-04-05 06:52:16,False
457,20,,100,07:25:17,09:44:17,2021-04-05 07:25:17,True
458,,18,100,09:21:38,12:19:38,2021-04-05 09:21:38,True
459,91,,100,09:50:07,10:49:07,2021-04-05 09:50:07,False
460,56,,100,10:36:07,14:16:07,2021-04-05 10:36:07,True
461,26,,100,16:38:50,19:50:50,2021-04-05 16:38:50,True
462,72,,100,17:57:00,20:54:00,2021-04-05 17:57:00,True
463,24,,100,17:58:05,19:00:05,2021-04-05 17:58:05,True
464,11,,100,23:29:58,01:38:58,2021-04-05 23:29:58,True
465,78,,100,23:56:07,03:05:07,2021-04-05 23:56:07,False
466,,20,100,03:31:00,06:56:00,2021-04-06 03:31:00,False
467,,18,100,05:20:34,07:02:34,2021-04-06 05:20:34,False
468,,18,100,11:32:56,14:44:56,2021-04-06 11:32:56,False
469,65,,100,13:10:52,15:17:52,2021-04-06 13:10:52,True
470,24,,100,15:27:41,17:53:41,2021-04-06 15:27:41,False
471,53,,100,17:35:18,19:45:18,2021-04-06 17:35:18,True
472,19,,100,18:12:03,21:01:03,2021-04-06 18:12:03,False
473,61,,100,18:25:24,20:50:24,2021-04-06 18:25:24,True
474,32,,100,21:40:57,00:21:57,2021-04-06 21:40:57,False
475,45,,100,02:58:57,06:33:57,2021-04-07 02:58:57,False
476,44,,100,14:54:05,15:49:05,2021-04-07 14:54:05,False
477,9,,100,17:43:32,21:21:32,2021-04-07 17:43:32,True
478,58,,100,17:45:25,20:52:25,2021-04-07 17:45:25,True
479,74,,100,20:32:55,21:45:55,2021-04-07 20:32:55,True
480,57,,100,23:12:21,01:14:21,2021-04-07 23:12:21,False
481,,17,100,00:39:27,02:03:27,2021-04-08 00:39:27,False
482,6,,100,00:46:16,02:45:16,2021-04-08 00:46:16,False
483,64,,100,00:54:55,02:33:55,2021-04-08 00:54:55,False
484,,18,100,02:22:16,05:57:16,2021-04-08 02:22:16,True
485,97,,100,02:52:57,05:48:57,2021-04-08 02:52:57,True
486,16,,100,04:04:49,05:19:49,2021-04-08 04:04:49,False
487,5,,100,04:50:12,05:24:12,2021-04-08 04:50:12,True
488,89,,100,18:47:18,21:07:18,2021-04-08 18:47:18,True
489,55,,100,20:51:00,21:41:00,2021-04-08 20:51:00,True
490,8,,100,23:35:55,02:57:55,2021-04-08 23:35:55,True
491,5,,100,00:25:42,02:46:42,2021-04-09 00:25:42,True
492,91,,100,01:03:13,04:39:13,2021-04-09 01:03:13,True
493,,6,100,06:08:32,07:51:32,2021-04-09 06:08:32,False
494,,4,100,07:20:12,08:54:12,2021-04-09 07:20:12,True
495,,13,100,10:17:03,13:44:03,2021-04-09 10:17:03,False
496,92,,100,11:06:39,12:55:39,2021-04-09 11:06:39,True
497,7,,100,12:22:25,13:44:25,2021-04-09 12:22:25,True
498,,7,100,13:33:01,17:06:01,2021-04-09 13:33:01,True
499,,21,100,13:54:39,15:06:39,2021-04-09 13:54:39,True
500,55,,100,16:51:12,19:14:12,2021-04-09 16:51:12,False
501,17,,100,20:41:13,23:10:13,2021-04-09 20:41:13,False
502,,4,100,21:02:17,21:38:17,2021-04-09 21:02:17,False
503,93,,100,12:36:37,15:28:37,2021-04-10 12:36:37,False
504,,4,100,23:29:42,01:48:42,2021-04-10 23:29:42,True
505,30,,100,01:35:51,05:32:51,2021-04-11 01:35:51,True
506,16,,100,08:49:04,12:33:04,2021-04-11 08:49:04,True
507,104,,100,11:44:06,15:26:06,2021-04-11 11:44:06,False
508,,3,100,12:42:24,14:49:24,2021-04-11 12:42:24,False
509,72,,100,14:33:24,18:31:24,2021-04-11 14:33:24,True
510,,19,100,14:42:15,16:52:15,2021-04-11 14:42:15,True
511,96,,100,17:32:11,18:02:11,2021-04-11 17:32:11,True
512,70,,100,01:52:56,03:00:56,2021-04-12 01:52:56,False
513,,2,100,04:34:34,06:20:34,2021-04-12 04:34:34,True
514,7,,100,12:37:25,14:34:25,2021-04-12 12:37:25,True
515,,1,100,15:45:06,18:00:06,2021-04-12 15:45:06,True
516,81,,100,20:56:20,23:28:20,2021-04-12 20:56:20,False
517,,14,100,22:42:41,01:05:41,2021-04-12 22:42:41,True
518,81,,100,23:38:41,03:06:41,2021-04-12 23:38:41,False
519,43,,100,03:34:52,04:26:52,2021-04-13 03:34:52,True
520,7,,100,04:28:04,06:33:04,2021-04-13 04:28:04,True
521,93,,100,07:30:19,11:25:19,2021-04-13 07:30:19,False
522,16,,100,09:04:09,10:13:09,2021-04-13 09:04:09,True
523,11,,100,13:19:57,16:24:57,2021-04-13 13:19:57,True
524,,6,100,14:53:09,16:39:09,2021-04-13 14:53:09,True
525,,15,100,17:38:02,21:07:02,2021-04-13 17:38:02,False
526,20,,100,18:41:27,21:27:27,2021-04-13 18:41:27,False
527,2,,100,20:18:34,22:37:34,2021-04-13 20:18:34,False
528,,24,100,22:07:00,01:23:00,2021-04-13 22:07:00,True
529,,18,100,01:17:22,02:54:22,2021-04-14 01:17:22,False
530,9,,100,04:14:48,07:23:48,2021-04-14 04:14:48,True
531,,14,100,10:34:18,11:57:18,2021-04-14 10:34:18,False
532,,6,100,10:46:10,12:45:10,2021-04-14 10:46:10,True
533,49,,100,12:44:09,13:19:09,2021-04-14 12:44:09,False
534,41,,100,16:04:01,17:13:01,2021-04-14 16:04:01,True
535,87,,100,16:26:14,17:37:14,2021-04-14 16:26:14,False
536,,1,100,18:05:43,18:53:43,2021-04-14 18:05:43,False
537,108,,100,19:41:36,21:38:36,2021-04-14 19:41:36,True
538,,13,100,23:03:47,23:37:47,2021-04-14 23:03:47,False
539,,26,100,23:03:54,02:46:54,2021-04-14 23:03:54,True
540,103,,100,03:49:46,04:26:46,2021-04-15 03:49:46,False
541,35,,100,05:23:17,06:05:17,2021-04-15 05:23:17,False
542,,22,100,10:54:08,11:34:08,2021-04-15 10:54:08,True
543,,22,100,11:17:04,13:43:04,2021-04-15 11:17:04,True
544,54,,100,11:27:05,15:04:05,2021-04-15 11:27:05,True
545,99,,100,14:02:34,15:23:34,2021-04-15 14:02:34,False
546,37,,100,19:09:15,22:52:15,2021-04-15 19:09:15,True
547,94,,100,22:18:20,23:31:20,2021-04-15 22:18:20,False
548,47,,100,00:06:23,00:45:23,2021-04-16 00:06:23,False
549,20,,100,00:30:24,03:30:24,2021-04-16 00:30:24,False
550,,1,100,01:47:29,03:54:29,2021-04-16 01:47:29,True
551,72,,100,06:03:01,09:09:01,2021-04-16 06:03:01,True
552,32,,100,06:03:39,08:16:39,2021-04-16 06:03:39,True
553,39,,100,07:11:32,10:15:32,2021-04-16 07:11:32,True
554,58,,100,08:03:25,09:02:25,2021-04-16 08:03:25,False
555,5,,100,10:27:19,13:37:19,2021-04-16 10:27:19,False
556,32,,100,11:33:17,12:35:17,2021-04-16 11:33:17,True
557,104,,100,13:21:12,15:56:12,2021-04-16 13:21:12,True
558,82,,100,15:50:59,19:29:59,2021-04-16 15:50:59,False
559,101,,100,18:03:00,19:06:00,2021-04-16 18:03:00,True
560,,12,100,22:05:37,00:28:37,2021-04-16 22:05:37,True
561,105,,100,22:13:31,23:52:31,2021-04-16 22:13:31,False
562,84,,100,22:32:28,01:34:28,2021-04-16 22:32:28,False
563,95,,100,07:11:33,08:05:33,2021-04-17 07:11:33,True
564,8,,100,13:14:11,14:54:11,2021-04-17 13:14:11,True
565,,22,100,15:49:35,17:00:35,2021-04-17 15:49:35,False
566,,24,100,16:00:22,19:18:22,2021-04-17 16:00:22,False
567,115,,100,22:40:59,01:18:59,2021-04-17 22:40:59,False
568,86,,100,23:43:59,02:04:59,2021-04-17 23:43:59,True
569,,29,100,03:00:59,05:19:59,2021-04-18 03:00:59,False
570,,21,100,03:24:28,04:01:28,2021-04-18 03:24:28,True
571,,25,100,03:27:31,07:00:31,2021-04-18 03:27:31,False
572,60,,100,06:16:14,07:36:14,2021-04-18 06:16:14,True
573,58,,100,10:21:08,11:24:08,2021-04-18 10:21:08,True
574,,29,100,10:52:54,14:45:54,2021-04-18 10:52:54,True
575,51,,100,11:09:26,12:09:26,2021-04-18 11:09:26,True
576,,2,100,11:37:42,15:30:42,2021-04-18 11:37:42,True
577,14,,100,14:14:02,16:29:02,2021-04-18 14:14:02,True
578,31,,100,16:54:54,19:07:54,2021-04-18 16:54:54,False
579,16,,100,17:37:14,20:28:14,2021-04-18 17:37:14,True
580,67,,100,19:17:01,21:58:01,2021-04-18 19:17:01,True
581,88,,100,21:05:09,00:14:09,2021-04-18 21:05:09,False
582,55,,100,21:39:53,00:12:53,2021-04-18 21:39:53,True
583,,29,100,00:32:47,01:02:47,2021-04-19 00:32:47,False
584,,7,100,03:11:44,06:42:44,2021-04-19 03:11:44,True
585,83,,100,03:15:13,07:01:13,2021-04-19 03:15:13,True
586,62,,100,08:47:51,09:19:51,2021-04-19 08:47:51,True
587,,21,100,10:55:36,12:04:36,2021-04-19 10:55:36,True
588,103,,100,13:11:06,15:59:06,2021-04-19 13:11:06,True
589,,26,100,14:16:59,15:14:59,2021-04-19 14:16:59,False
590,,30,100,18:10:58,21:47:58,2021-04-19 18:10:58,True
591,68,,100,18:42:04,22:01:04,2021-04-19 18:42:04,False
592,59,,100,02:01:43,04:14:43,2021-04-20 02:01:43,False
593,36,,100,02:57:01,04:47:01,2021-04-20 02:57:01,False
594,80,,100,06:49:35,08:35:35,2021-04-20 06:49:35,False
595,100,,100,10:49:53,13:00:53,2021-04-20 10:49:53,False
596,53,,100,12:27:55,14:02:55,2021-04-20 12:27:55,True
597,,18,100,18:23:11,22:19:11,2021-04-20 18:23:11,False
598,91,,100,19:12:07,20:14:07,2021-04-20 19:12:07,False
599,104,,100,01:08:26,03:58:26,2021-04-21 01:08:26,False
600,83,,100,01:22:13,02:41:13,2021-04-21 01:22:13,True
601,22,,100,02:30:58,04:48:58,2021-04-21 02:30:58,True
602,,23,100,02:42:55,05:15:55,2021-04-21 02:42:55,False
603,,12,100,06:05:48,08:14:48,2021-04-21 06:05:48,False
604,110,,100,14:13:47,18:01:47,2021-04-21 14:13:47,True
605,111,,100,15:11:52,19:04:52,2021-04-21 15:11:52,False
606,,31,100,21:06:07,00:30:07,2021-04-21 21:06:07,True
607,70,,100,21:44:10,01:01:10,2021-04-21 21:44:10,True
608,111,,100,23:10:00,01:22:00,2021-04-21 23:10:00,False
609,,27,100,06:14:04,09:54:04,2021-04-22 06:14:04,True
610,74,,100,06:22:17,08:18:17,2021-04-22 06:22:17,True
611,26,,100,11:06:58,13:19:58,2021-04-22 11:06:58,False
612,50,,100,11:25:55,13:01:55,2021-04-22 11:25:55,True
613,,27,100,17:29:34,18:24:34,2021-04-22 17:29:34,True
614,,26,100,17:55:22,20:22:22,2021-04-22 17:55:22,True
615,,4,100,21:25:58,23:04:58,2021-04-22 21:25:58,False
616,,15,100,00:23:54,02:33:54,2021-04-23 00:23:54,False
617,,18,100,02:17:39,06:08:39,2021-04-23 02:17:39,False
618,16,,100,02:46:52,03:52:52,2021-04-23 02:46:52,True
619,,15,100,05:24:29,08:55:29,2021-04-23 05:24:29,True
620,,16,100,05:51:58,08:53:58,2021-04-23 05:51:58,False
621,,26,100,09:42:10,12:27:10,2021-04-23 09:42:10,True
622,46,,100,09:43:20,11:43:20,2021-04-23 09:43:20,False
623,,4,100,09:54:02,10:56:02,2021-04-23 09:54:02,True
624,44,,100,12:58:18,14:59:18,2021-04-23 12:58:18,True
625,62,,100,16:24:36,18:13:36,2021-04-23 16:24:36,False
626,,24,100,16:36:06,17:32:06,2021-04-23 16:36:06,True
627,,13,100,20:15:40,00:07:40,2021-04-23 20:15:40,False
628,72,,100,00:53:52,04:32:52,2021-04-24 00:53:52,True
629,,26,100,05:47:47,08:35:47,2021-04-24 05:47:47,True
630,64,,100,07:39:38,08:17:38,2021-04-24 07:39:38,False
631,37,,100,08:49:07,11:36:07,2021-04-24 08:49:07,False
632,96,,100,10:03:22,13:19:22,2021-04-24 10:03:22,True
633,118,,100,13:08:31,16:23:31,2021-04-24 13:08:31,False
634,86,,100,16:12:14,17:11:14,2021-04-24 16:12:14,True
635,49,,100,18:25:24,20:35:24,2021-04-24 18:25:24,False
636,5,,100,21:24:23,22:29:23,2021-04-24 21:24:23,True
637,,14,100,03:42:56,05:14:56,2021-04-25 03:42:56,False
638,108,,100,08:18:57,11:44:57,2021-04-25 08:18:57,True
639,24,,100,10:59:55,11:52:55,2021-04-25 10:59:55,False
640,,16,100,11:03:44,11:37:44,2021-04-25 11:03:44,True
641,71,,100,16:39:21,19:17:21,2021-04-25 16:39:21,False
642,24,,100,00:15:48,02:30:48,2021-04-26 00:15:48,False
643,22,,100,03:08:42,06:14:42,2021-04-26 03:08:42,True
644,52,,100,03:26:54,06:17:54,2021-04-26 03:26:54,False
645,89,,100,04:48:39,07:20:39,2021-04-26 04:48:39,False
646,112,,100,07:57:24,11:42:24,2021-04-26 07:57:24,False
647,63,,100,08:54:02,11:24:02,2021-04-26 08:54:02,False
648,,17,100,11:37:52,15:36:52,2021-04-26 11:37:52,True
649,,20,100,14:54:56,17:55:56,2021-04-26 14:54:56,True
650,91,,100,15:27:18,18:24:18,2021-04-26 15:27:18,True
651,46,,100,20:42:34,21:55:34,2021-04-26 20:42:34,False
652,53,,100,05:56:21,08:05:21,2021-04-27 05:56:21,True
653,,29,100,08:30:17,12:21:17,2021-04-27 08:30:17,True
654,127,,100,19:21:19,23:12:19,2021-04-27 19:21:19,False
655,25,,100,20:31:34,23:01:34,2021-04-27 20:31:34,True
656,127,,100,02:03:07,03:28:07,2021-04-28 02:03:07,True
657,99,,100,03:50:48,05:52:48,2021-04-28 03:50:48,False
658,70,,100,04:42:59,06:43:59,2021-04-28 04:42:59,True
659,76,,100,04:45:54,08:12:54,2021-04-28 04:45:54,False
660,118,,100,08:37:13,11:08:13,2021-04-28 08:37:13,True
661,,14,100,16:10:42,16:58:42,2021-04-28 16:10:42,True
662,68,,100,17:25:33,19:26:33,2021-04-28 17:25:33,False
663,14,,100,22:22:57,01:29:57,2021-04-28 22:22:57,False
664,,21,100,23:29:06,00:11:06,2021-04-28 23:29:06,True
665,15,,100,00:08:15,01:44:15,2021-04-29 00:08:15,False
666,52,,100,00:39:54,02:28:54,2021-04-29 00:39:54,True
667,8,,100,02:24:40,05:26:40,2021-04-29 02:24:40,False
668,55,,100,04:55:00,05:28:00,2021-04-29 04:55:00,True
669,,30,100,17:48:06,20:12:06,2021-04-29 17:48:06,True
670,59,,100,22:19:21,02:05:21,2021-04-29 22:19:21,True
671,50,,100,00:06:44,01:06:44,2021-04-30 00:06:44,False
672,,15,100,05:04:46,07:59:46,2021-04-30 05:04:46,False
673,38,,100,07:25:03,10:14:03,2021-04-30 07:25:03,False
674,17,,100,10:10:37,13:11:37,2021-04-30 10:10:37,False
675,64,,100,11:05:22,12:58:22,2021-04-30 11:05:22,False
676,14,,100,12:05:56,15:44:56,2021-04-30 12:05:56,False
677,114,,100,14:26:49,18:19:49,2021-04-30 14:26:49,True
678,20,,100,15:15:29,16:58:29,2021-04-30 15:15:29,True
679,37,,100,17:42:14,19:57:14,2021-04-30 17:42:14,True
680,42,,100,18:39:57,22:01:57,2021-04-30 18:39:57,True
681,,36,100,19:17:44,20:49:44,2021-04-30 19:17:44,False
682,28,,100,19:29:46,21:03:46,2021-04-30 19:29:46,True
683,33,,100,21:18:21,22:44:21,2021-04-30 21:18:21,False
684,8,,100,21:34:41,01:27:41,2021-04-30 21:34:41,True
685,,33,100,00:15:58,00:47:58,2021-05-01 00:15:58,True
686,50,,100,01:29:49,02:39:49,2021-05-01 01:29:49,False
687,58,,100,02:07:48,02:44:48,2021-05-01 02:07:48,False
688,55,,100,03:32:50,07:06:50,2021-05-01 03:32:50,False
689,124,,100,04:28:25,07:23:25,2021-05-01 04:28:25,True
690,,32,100,05:22:27,09:06:27,2021-05-01 05:22:27,False
691,43,,100,06:43:33,09:13:33,2021-05-01 06:43:33,False
692,80,,100,13:17:01,15:52:01,2021-05-01 13:17:01,False
693,125,,100,13:54:41,15:40:41,2021-05-01 13:54:41,True
694,89,,100,15:01:56,16:18:56,2021-05-01 15:01:56,True
695,134,,100,16:02:47,18:17:47,2021-05-01 16:02:47,False
696,122,,100,01:32:56,04:46:56,2021-05-02 01:32:56,False
697,12,,100,02:20:20,04:17:20,2021-05-02 02:20:20,False
698,94,,100,03:05:06,06:31:06,2021-05-02 03:05:06,False
699,70,,100,05:22:38,06:27:38,2021-05-02 05:22:38,False
700,49,,100,05:23:11,06:36:11,2021-05-02 05:23:11,False
701,55,,100,09:24:46,10:50:46,2021-05-02 09:24:46,False
702,,4,100,13:40:16,14:26:16,2021-05-02 13:40:16,True
703,68,,100,16:11:20,18:44:20,2021-05-02 16:11:20,True
704,76,,100,16:59:36,18:31:36,2021-05-02 16:59:36,False
705,113,,100,18:08:44,20:11:44,2021-05-02 18:08:44,False
706,109,,100,18:45:31,22:21:31,2021-05-02 18:45:31,False
707,,1,100,18:58:51,21:36:51,2021-05-02 18:58:51,True
708,73,,100,00:07:30,02:25:30,2021-05-03 00:07:30,True
709,,19,100,02:38:18,03:20:18,2021-05-03 02:38:18,True
710,,39,100,04:51:45,08:45:45,2021-05-03 04:51:45,False
711,14,,100,06:56:34,10:36:34,2021-05-03 06:56:34,False
712,12,,100,07:35:46,10:28:46,2021-05-03 07:35:46,False
713,24,,100,12:25:33,14:10:33,2021-05-03 12:25:33,False
714,133,,100,12:41:54,15:30:54,2021-05-03 12:41:54,True
715,,14,100,15:55:56,19:23:56,2021-05-03 15:55:56,True
716,34,,100,17:12:44,20:29:44,2021-05-03 17:12:44,True
717,48,,100,18:45:44,21:59:44,2021-05-03 18:45:44,False
718,,14,100,20:03:30,23:46:30,2021-05-03 20:03:30,True
719,,23,100,20:30:19,22:23:19,2021-05-03 20:30:19,True
720,80,,100,20:54:37,23:32:37,2021-05-03 20:54:37,False
721,37,,100,22:43:57,02:39:57,2021-05-03 22:43:57,True
722,32,,100,00:55:20,04:14:20,2021-05-04 00:55:20,False
723,81,,100,07:13:52,09:46:52,2021-05-04 07:13:52,True
724,119,,100,08:34:59,10:47:59,2021-05-04 08:34:59,True
725,,37,100,09:35:28,11:33:28,2021-05-04 09:35:28,False
726,113,,100,09:49:45,11:26:45,2021-05-04 09:49:45,False
727,81,,100,15:18:05,18:14:05,2021-05-04 15:18:05,True
728,,33,100,18:35:54,20:18:54,2021-05-04 18:35:54,True
729,,23,100,22:02:56,00:44:56,2021-05-04 22:02:56,True
730,100,,100,05:25:41,06:48:41,2021-05-05 05:25:41,False
731,33,,100,08:23:10,09:03:10,2021-05-05 08:23:10,False
732,,14,100,08:27:33,12:23:33,2021-05-05 08:27:33,False
733,46,,100,09:08:56,12:48:56,2021-05-05 09:08:56,False
734,101,,100,11:19:22,14:33:22,2021-05-05 11:19:22,True
735,,37,100,11:53:50,15:02:50,2021-05-05 11:53:50,False
736,135,,100,11:58:41,14:16:41,2021-05-05 11:58:41,True
737,109,,100,16:47:45,20:41:45,2021-05-05 16:47:45,False
738,105,,100,20:50:09,00:48:09,2021-05-05 20:50:09,False
739,,35,100,22:40:35,23:13:35,2021-05-05 22:40:35,False
740,137,,100,23:40:36,02:23:36,2021-05-05 23:40:36,True
741,35,,100,00:01:39,02:50:39,2021-05-06 00:01:39,False
742,,5,100,06:00:17,06:36:17,2021-05-06 06:00:17,False
743,139,,100,12:54:36,13:25:36,2021-05-06 12:54:36,False
744,40,,100,13:21:12,15:27:12,2021-05-06 13:21:12,False
745,,40,100,16:07:40,18:11:40,2021-05-06 16:07:40,False
746,,6,100,18:17:08,22:16:08,2021-05-06 18:17:08,True
747,34,,100,22:02:55,22:43:55,2021-05-06 22:02:55,False
748,,11,100,23:25:04,03:06:04,2021-05-06 23:25:04,True
749,,10,100,00:40:31,04:25:31,2021-05-07 00:40:31,False
750,,15,100,01:15:17,04:55:17,2021-05-07 01:15:17,False
751,,15,100,04:44:03,06:17:03,2021-05-07 04:44:03,False
752,15,,100,08:42:50,09:18:50,2021-05-07 08:42:50,True
753,69,,100,10:24:03,13:11:03,2021-05-07 10:24:03,False
754,13,,100,13:09:54,15:33:54,2021-05-07 13:09:54,False
755,43,,100,14:55:27,17:19:27,2021-05-07 14:55:27,True
756,,10,100,01:11:43,05:03:43,2021-05-08 01:11:43,False
757,46,,100,01:28:08,02:25:08,2021-05-08 01:28:08,True
758,105,,100,03:38:37,06:55:37,2021-05-08 03:38:37,True
759,17,,100,06:59:09,08:19:09,2021-05-08 06:59:09,True
760,122,,100,07:15:36,09:23:36,2021-05-08 07:15:36,True
761,,33,100,12:27:44,14:12:44,2021-05-08 12:27:44,True
762,46,,100,12:28:00,12:58:00,2021-05-08 12:28:00,False
763,31,,100,15:26:18,17:48:18,2021-05-08 15:26:18,False
764,33,,100,15:33:16,16:20:16,2021-05-08 15:33:16,False
765,103,,100,18:00:34,21:03:34,2021-05-08 18:00:34,False
766,,22,100,18:40:59,19:55:59,2021-05-08 18:40:59,False
767,,4,100,20:11:09,22:16:09,2021-05-08 20:11:09,False
768,41,,100,23:25:27,00:23:27,2021-05-08 23:25:27,True
769,62,,100,00:19:54,02:36:54,2021-05-09 00:19:54,False
770,118,,100,02:23:56,03:58:56,2021-05-09 02:23:56,False
771,94,,100,04:38:00,05:22:00,2021-05-09 04:38:00,False
772,24,,100,14:27:37,15:44:37,2021-05-09 14:27:37,False
773,49,,100,16:54:38,18:44:38,2021-05-09 16:54:38,False
774,42,,100,17:42:52,19:50:52,2021-05-09 17:42:52,False
775,,3,100,18:35:10,21:39:10,2021-05-09 18:35:10,False
776,135,,100,19:56:12,22:19:12,2021-05-09 19:56:12,False
777,,13,100,20:35:34,22:05:34,2021-05-09 20:35:34,False
778,11,,100,21:09:37,01:07:37,2021-05-09 21:09:37,False
779,,6,100,22:30:24,02:04:24,2021-05-09 22:30:24,False
780,28,,100,23:25:02,01:26:02,2021-05-09 23:25:02,False
781,76,,100,01:32:03,04:51:03,2021-05-10 01:32:03,True
782,,15,100,02:12:15,04:58:15,2021-05-10 02:12:15,False
783,,43,100,03:00:25,04:11:25,2021-05-10 03:00:25,False
784,2,,100,04:19:49,05:41:49,2021-05-10 04:19:49,False
785,65,,100,05:16:23,07:02:23,2021-05-10 05:16:23,True
786,,28,100,20:55:22,23:22:22,2021-05-10 20:55:22,True
787,132,,100,01:20:39,02:46:39,2021-05-11 01:20:39,False
788,,32,100,03:24:31,06:43:31,2021-05-11 03:24:31,False
789,106,,100,07:27:59,10:19:59,2021-05-11 07:27:59,False
790,130,,100,10:38:11,14:16:11,2021-05-11 10:38:11,True
791,60,,100,10:54:13,12:03:13,2021-05-11 10:54:13,False
792,129,,100,20:37:05,00:23:05,2021-05-11 20:37:05,False
793,,14,100,23:47:39,00:27:39,2021-05-11 23:47:39,True
794,36,,100,00:08:48,02:03:48,2021-05-12 00:08:48,True
795,,5,100,01:36:34,03:34:34,2021-05-12 01:36:34,True
796,46,,100,01:45:42,02:16:42,2021-05-12 01:45:42,True
797,,39,100,02:41:20,05:10:20,2021-05-12 02:41:20,True
798,,26,100,07:27:49,11:15:49,2021-05-12 07:27:49,False
799,23,,100,07:40:15,11:26:15,2021-05-12 07:40:15,False
800,79,,100,09:39:48,10:29:48,2021-05-12 09:39:48,True
801,101,,100,10:44:04,12:05:04,2021-05-12 10:44:04,False
